timestamp,metric_date,metric_month,hostname,platform,role,cpu_percent,memory_used_percent,memory_available_percent,disk_used_percent,disk_free_percent,availability_percent,active_alerts,health_status
2026-05-03T09:00,2026-05-03,2026-05,NSS-MON01,Ubuntu 24.04,Monitoring Server,28.55,29.54,70.46,48.75,51.25,99.8574,0,Healthy
2026-01-26T18:00,2026-01-26,2026-01,NSS-DC02,Windows Server 2022,Domain Controller,29.74,43.74,56.26,49.48,50.52,99.9831,0,Healthy
2026-01-23T10:00,2026-01-23,2026-01,NSS-APP01,Windows Server 2022,Application Server,49.27,54.81,45.19,56.67,43.33,99.9377,0,Healthy
2026-01-02T17:00,2026-01-02,2026-01,NSS-APP01,Windows Server 2022,Application Server,8.76,52.71,47.29,60.34,39.66,99.9165,0,Healthy
2026-03-19T03:00,2026-03-19,2026-03,NSS-LINUX-APP01,Ubuntu 24.04,Application Server,34.93,30.84,69.16,73.45,26.55,99.9068,0,Healthy
2026-06-20T04:00,2026-06-20,2026-06,NSS-MON01,Ubuntu 24.04,Monitoring Server,12.06,58.82,41.18,64.07,35.93,99.9221,0,Healthy
2026-04-30T16:00,2026-04-30,2026-04,NSS-APP01,Windows Server 2022,Application Server,55.02,48.27,51.73,75.52,24.48,99.9984,0,Healthy
2026-01-13T20:00,2026-01-13,2026-01,NSS-DC02,Windows Server 2022,Domain Controller,27.97,71.6,28.4,69.86,30.14,99.9967,0,Healthy
2026-04-02T09:00,2026-04-02,2026-04,NSS-DC02,Windows Server 2022,Domain Controller,28.71,57.8,42.2,88.53,11.47,99.8008,1,Warning
2026-04-23T01:00,2026-04-23,2026-04,NSS-MON01,Ubuntu 24.04,Monitoring Server,14.47,34.48,65.52,34.54,65.46,99.755,0,Healthy
2026-05-05T22:00,2026-05-05,2026-05,NSS-DC02,Windows Server 2022,Domain Controller,35.27,57.18,42.82,60.07,39.93,99.9227,0,Healthy
2026-03-24T08:00,2026-03-24,2026-03,NSS-LINUX-DB01,Rocky Linux 9,Database Server,33.26,26.82,73.18,52.37,47.63,99.796,0,Healthy
2026-05-28T03:00,2026-05-28,2026-05,NSS-FILE01,Windows Server 2022,File Server,30.41,72.4,27.6,82.52,17.48,99.962,0,Warning
2026-03-03T16:00,2026-03-03,2026-03,NSS-FILE01,Windows Server 2022,File Server,18.77,57.23,42.77,75.6,24.4,99.8607,0,Healthy
2026-05-04T22:00,2026-05-04,2026-05,NSS-DC02,Windows Server 2022,Domain Controller,2.0,68.23,31.77,69.01,30.99,99.7705,0,Healthy
2026-04-07T19:00,2026-04-07,2026-04,NSS-FILE01,Windows Server 2022,File Server,16.44,26.56,73.44,44.58,55.42,99.9375,0,Healthy
2026-04-12T03:00,2026-04-12,2026-04,NSS-DC02,Windows Server 2022,Domain Controller,21.06,48.41,51.59,42.04,57.96,99.9533,0,Healthy
2026-03-12T18:00,2026-03-12,2026-03,NSS-LINUX-APP01,Ubuntu 24.04,Application Server,44.06,46.48,53.52,57.73,42.27,99.8893,0,Healthy
2026-03-19T12:00,2026-03-19,2026-03,NSS-MON01,Ubuntu 24.04,Monitoring Server,41.34,79.51,20.49,70.97,29.03,99.9628,0,Healthy
2026-04-02T09:00,2026-04-02,2026-04,NSS-DC02,Windows Server 2022,Domain Controller,32.82,36.11,63.89,61.44,38.56,99.8376,0,Healthy
2026-03-18T23:00,2026-03-18,2026-03,NSS-MON01,Ubuntu 24.04,Monitoring Server,52.15,53.76,46.24,74.18,25.82,99.8277,0,Healthy
2026-01-30T12:00,2026-01-30,2026-01,NSS-LINUX-APP01,Ubuntu 24.04,Application Server,36.89,36.17,63.83,81.12,18.88,99.8442,0,Warning
2026-03-31T02:00,2026-03-31,2026-03,NSS-FILE01,Windows Server 2022,File Server,3.66,57.87,42.13,44.25,55.75,99.885,0,Healthy
2026-04-15T14:00,2026-04-15,2026-04,NSS-MON01,Ubuntu 24.04,Monitoring Server,34.66,79.94,20.06,70.03,29.97,99.9941,0,Healthy
2026-05-15T06:00,2026-05-15,2026-05,NSS-DC01,Windows Server 2022,Domain Controller,39.17,72.79,27.21,50.57,49.43,99.8892,0,Healthy
2026-07-10T18:00,2026-07-10,2026-07,NSS-LINUX-APP01,Ubuntu 24.04,Application Server,23.37,59.62,40.38,84.8,15.2,99.7587,0,Warning
2026-04-28T07:00,2026-04-28,2026-04,NSS-FILE01,Windows Server 2022,File Server,47.43,61.11,38.89,57.79,42.21,99.9127,0,Healthy
2026-03-29T05:00,2026-03-29,2026-03,NSS-MON01,Ubuntu 24.04,Monitoring Server,20.6,29.89,70.11,50.3,49.7,99.7834,0,Healthy
2026-03-03T07:00,2026-03-03,2026-03,NSS-LINUX-DB01,Rocky Linux 9,Database Server,38.73,44.41,55.59,78.53,21.47,99.8105,0,Healthy
2026-03-08T13:00,2026-03-08,2026-03,NSS-FILE01,Windows Server 2022,File Server,50.03,41.24,58.76,50.51,49.49,99.8927,0,Healthy
2026-02-11T03:00,2026-02-11,2026-02,NSS-FILE01,Windows Server 2022,File Server,31.24,55.98,44.02,67.37,32.63,99.7652,0,Healthy
2026-07-21T12:00,2026-07-21,2026-07,NSS-LINUX-DB01,Rocky Linux 9,Database Server,27.26,29.91,70.09,53.33,46.67,99.8151,0,Healthy
2026-04-06T06:00,2026-04-06,2026-04,NSS-LINUX-DB01,Rocky Linux 9,Database Server,7.85,37.29,62.71,39.54,60.46,99.7635,0,Healthy
2026-01-27T17:00,2026-01-27,2026-01,NSS-FILE01,Windows Server 2022,File Server,40.11,32.85,67.15,49.43,50.57,99.8012,0,Healthy
2026-07-24T19:00,2026-07-24,2026-07,NSS-LINUX-DB01,Rocky Linux 9,Database Server,37.97,51.1,48.9,73.72,26.28,99.8239,0,Healthy
2026-01-16T03:00,2026-01-16,2026-01,NSS-DC02,Windows Server 2022,Domain Controller,36.38,47.29,52.71,81.29,18.71,99.8017,0,Warning
2026-06-06T07:00,2026-06-06,2026-06,NSS-LINUX-DB01,Rocky Linux 9,Database Server,28.77,42.98,57.02,67.49,32.51,99.8423,0,Healthy
2026-06-03T12:00,2026-06-03,2026-06,NSS-LINUX-DB01,Rocky Linux 9,Database Server,29.5,42.27,57.73,45.35,54.65,99.8769,0,Healthy
2026-02-26T15:00,2026-02-26,2026-02,NSS-LINUX-DB01,Rocky Linux 9,Database Server,39.71,55.62,44.38,70.57,29.43,99.8673,0,Healthy
2026-07-27T08:00,2026-07-27,2026-07,NSS-APP01,Windows Server 2022,Application Server,42.34,71.64,28.36,83.63,16.37,99.9814,0,Warning
2026-06-01T13:00,2026-06-01,2026-06,NSS-DC01,Windows Server 2022,Domain Controller,16.9,29.79,70.21,44.97,55.03,99.8372,0,Healthy
2026-06-21T14:00,2026-06-21,2026-06,NSS-APP01,Windows Server 2022,Application Server,42.61,72.72,27.28,67.47,32.53,99.9809,0,Healthy
2026-01-21T06:00,2026-01-21,2026-01,NSS-DC02,Windows Server 2022,Domain Controller,45.3,54.85,45.15,67.8,32.2,99.8689,0,Healthy
2026-06-07T21:00,2026-06-07,2026-06,NSS-DC01,Windows Server 2022,Domain Controller,20.72,54.03,45.97,55.0,45.0,99.9392,0,Healthy
2026-07-17T05:00,2026-07-17,2026-07,NSS-LINUX-APP01,Ubuntu 24.04,Application Server,18.09,57.48,42.52,85.49,14.51,99.798,1,Warning
2026-05-27T05:00,2026-05-27,2026-05,NSS-FILE01,Windows Server 2022,File Server,4.69,51.1,48.9,52.07,47.93,99.7824,0,Healthy
2026-03-06T00:00,2026-03-06,2026-03,NSS-DC01,Windows Server 2022,Domain Controller,14.05,31.05,68.95,69.26,30.74,99.8895,0,Healthy
2026-01-26T21:00,2026-01-26,2026-01,NSS-LINUX-DB01,Rocky Linux 9,Database Server,49.16,51.18,48.82,53.96,46.04,99.9658,0,Healthy
2026-06-12T14:00,2026-06-12,2026-06,NSS-DC02,Windows Server 2022,Domain Controller,2.7,36.4,63.6,67.22,32.78,99.7933,0,Healthy
2026-01-20T17:00,2026-01-20,2026-01,NSS-DC01,Windows Server 2022,Domain Controller,29.5,67.29,32.71,49.36,50.64,99.9359,0,Healthy
2026-02-02T11:00,2026-02-02,2026-02,NSS-FILE01,Windows Server 2022,File Server,30.27,63.58,36.42,65.72,34.28,99.8118,0,Healthy
2026-02-26T00:00,2026-02-26,2026-02,NSS-LINUX-DB01,Rocky Linux 9,Database Server,33.42,36.55,63.45,70.79,29.21,99.7976,0,Healthy
2026-04-14T06:00,2026-04-14,2026-04,NSS-LINUX-APP01,Ubuntu 24.04,Application Server,40.39,53.25,46.75,51.3,48.7,99.9737,0,Healthy
2026-06-14T11:00,2026-06-14,2026-06,NSS-MON01,Ubuntu 24.04,Monitoring Server,8.06,69.11,30.89,65.93,34.07,99.8109,0,Healthy
2026-07-21T14:00,2026-07-21,2026-07,NSS-APP01,Windows Server 2022,Application Server,22.46,40.39,59.61,41.87,58.13,99.8475,0,Healthy
2026-05-12T03:00,2026-05-12,2026-05,NSS-LINUX-APP01,Ubuntu 24.04,Application Server,35.69,71.32,28.68,66.08,33.92,99.9988,0,Healthy
2026-02-04T01:00,2026-02-04,2026-02,NSS-LINUX-APP01,Ubuntu 24.04,Application Server,43.32,83.16,16.84,83.37,16.63,99.9909,0,Warning
2026-01-27T18:00,2026-01-27,2026-01,NSS-LINUX-APP01,Ubuntu 24.04,Application Server,10.84,35.61,64.39,64.65,35.35,99.9707,0,Healthy
2026-03-23T01:00,2026-03-23,2026-03,NSS-LINUX-APP01,Ubuntu 24.04,Application Server,16.75,73.18,26.82,70.01,29.99,99.9532,0,Healthy
2026-03-18T19:00,2026-03-18,2026-03,NSS-FILE01,Windows Server 2022,File Server,52.1,68.21,31.79,56.0,44.0,99.9749,0,Healthy
2026-01-28T07:00,2026-01-28,2026-01,NSS-FILE01,Windows Server 2022,File Server,63.54,48.62,51.38,66.53,33.47,99.7636,0,Healthy
2026-01-06T20:00,2026-01-06,2026-01,NSS-APP01,Windows Server 2022,Application Server,45.86,75.58,24.42,73.57,26.43,99.9525,0,Healthy
2026-03-16T12:00,2026-03-16,2026-03,NSS-APP01,Windows Server 2022,Application Server,17.28,53.81,46.19,76.96,23.04,99.7588,0,Healthy
2026-04-13T20:00,2026-04-13,2026-04,NSS-DC01,Windows Server 2022,Domain Controller,40.66,43.33,56.67,55.49,44.51,99.8174,0,Healthy
2026-05-05T08:00,2026-05-05,2026-05,NSS-FILE01,Windows Server 2022,File Server,15.9,58.51,41.49,65.5,34.5,99.9033,0,Healthy
2026-05-20T02:00,2026-05-20,2026-05,NSS-LINUX-DB01,Rocky Linux 9,Database Server,10.16,71.32,28.68,62.91,37.09,99.7891,0,Healthy
2026-01-19T16:00,2026-01-19,2026-01,NSS-APP01,Windows Server 2022,Application Server,27.88,37.45,62.55,50.96,49.04,99.9743,0,Healthy
2026-04-15T17:00,2026-04-15,2026-04,NSS-DC01,Windows Server 2022,Domain Controller,8.41,45.02,54.98,48.9,51.1,99.9743,0,Healthy
2026-02-13T01:00,2026-02-13,2026-02,NSS-LINUX-APP01,Ubuntu 24.04,Application Server,27.93,43.2,56.8,67.83,32.17,99.9198,0,Healthy
2026-03-23T21:00,2026-03-23,2026-03,NSS-DC02,Windows Server 2022,Domain Controller,30.86,58.23,41.77,90.65,9.35,99.8242,1,Critical
2026-04-02T11:00,2026-04-02,2026-04,NSS-FILE01,Windows Server 2022,File Server,24.68,54.43,45.57,86.06,13.94,99.7943,1,Warning
2026-02-25T08:00,2026-02-25,2026-02,NSS-MON01,Ubuntu 24.04,Monitoring Server,23.45,47.14,52.86,57.94,42.06,99.9914,0,Healthy
2026-05-15T17:00,2026-05-15,2026-05,NSS-LINUX-DB01,Rocky Linux 9,Database Server,35.21,77.22,22.78,52.94,47.06,99.7638,0,Healthy
2026-01-18T00:00,2026-01-18,2026-01,NSS-MON01,Ubuntu 24.04,Monitoring Server,27.34,70.85,29.15,54.35,45.65,99.8489,0,Healthy
2026-06-28T09:00,2026-06-28,2026-06,NSS-DC01,Windows Server 2022,Domain Controller,5.04,60.85,39.15,74.53,25.47,99.8182,0,Healthy
2026-05-16T23:00,2026-05-16,2026-05,NSS-LINUX-DB01,Rocky Linux 9,Database Server,14.05,32.72,67.28,46.12,53.88,99.9287,0,Healthy
2026-04-28T20:00,2026-04-28,2026-04,NSS-APP01,Windows Server 2022,Application Server,22.51,41.14,58.86,44.48,55.52,99.9567,0,Healthy
2026-06-05T09:00,2026-06-05,2026-06,NSS-DC02,Windows Server 2022,Domain Controller,30.62,52.02,47.98,85.74,14.26,99.8846,1,Warning
2026-01-03T06:00,2026-01-03,2026-01,NSS-LINUX-APP01,Ubuntu 24.04,Application Server,53.32,72.78,27.22,43.5,56.5,99.8475,0,Healthy
2026-03-09T13:00,2026-03-09,2026-03,NSS-MON01,Ubuntu 24.04,Monitoring Server,33.53,53.39,46.61,60.63,39.37,99.8036,0,Healthy
2026-04-04T02:00,2026-04-04,2026-04,NSS-LINUX-DB01,Rocky Linux 9,Database Server,31.9,59.15,40.85,63.03,36.97,99.9991,0,Healthy
2026-01-02T00:00,2026-01-02,2026-01,NSS-MON01,Ubuntu 24.04,Monitoring Server,24.54,46.29,53.71,57.04,42.96,99.8168,0,Healthy
2026-05-23T06:00,2026-05-23,2026-05,NSS-APP01,Windows Server 2022,Application Server,18.19,41.96,58.04,63.66,36.34,99.9699,0,Healthy
2026-04-16T18:00,2026-04-16,2026-04,NSS-LINUX-APP01,Ubuntu 24.04,Application Server,47.52,60.23,39.77,47.28,52.72,99.8497,0,Healthy
2026-03-18T10:00,2026-03-18,2026-03,NSS-DC01,Windows Server 2022,Domain Controller,7.74,57.23,42.77,55.5,44.5,99.8797,0,Healthy
2026-04-07T01:00,2026-04-07,2026-04,NSS-DC01,Windows Server 2022,Domain Controller,13.65,49.05,50.95,70.58,29.42,99.9503,0,Healthy
2026-07-07T21:00,2026-07-07,2026-07,NSS-DC01,Windows Server 2022,Domain Controller,32.24,76.98,23.02,71.38,28.62,99.8924,0,Healthy
2026-05-04T02:00,2026-05-04,2026-05,NSS-APP01,Windows Server 2022,Application Server,23.35,51.69,48.31,57.95,42.05,99.95,0,Healthy
2026-05-08T22:00,2026-05-08,2026-05,NSS-LINUX-APP01,Ubuntu 24.04,Application Server,30.66,30.98,69.02,53.61,46.39,99.781,0,Healthy
2026-04-30T18:00,2026-04-30,2026-04,NSS-DC02,Windows Server 2022,Domain Controller,20.89,62.66,37.34,38.01,61.99,99.8019,0,Healthy
2026-01-24T14:00,2026-01-24,2026-01,NSS-LINUX-DB01,Rocky Linux 9,Database Server,30.38,67.05,32.95,51.24,48.76,99.8613,0,Healthy
2026-07-21T23:00,2026-07-21,2026-07,NSS-DC01,Windows Server 2022,Domain Controller,44.15,58.97,41.03,59.34,40.66,99.9855,0,Healthy
2026-03-05T02:00,2026-03-05,2026-03,NSS-LINUX-DB01,Rocky Linux 9,Database Server,24.34,36.77,63.23,73.79,26.21,99.9532,0,Healthy
2026-01-01T05:00,2026-01-01,2026-01,NSS-DC02,Windows Server 2022,Domain Controller,32.93,27.09,72.91,61.63,38.37,99.9099,0,Healthy
2026-06-30T00:00,2026-06-30,2026-06,NSS-FILE01,Windows Server 2022,File Server,32.5,31.82,68.18,59.49,40.51,99.7662,0,Healthy
2026-01-10T21:00,2026-01-10,2026-01,NSS-LINUX-APP01,Ubuntu 24.04,Application Server,9.66,51.0,49.0,50.24,49.76,99.8364,0,Healthy
2026-01-09T08:00,2026-01-09,2026-01,NSS-FILE01,Windows Server 2022,File Server,2.0,41.23,58.77,71.83,28.17,99.968,0,Healthy
2026-05-06T07:00,2026-05-06,2026-05,NSS-MON01,Ubuntu 24.04,Monitoring Server,11.27,31.92,68.08,63.79,36.21,99.8871,0,Healthy
2026-06-09T20:00,2026-06-09,2026-06,NSS-MON01,Ubuntu 24.04,Monitoring Server,57.27,74.03,25.97,67.16,32.84,99.7718,0,Healthy
2026-04-05T12:00,2026-04-05,2026-04,NSS-DC01,Windows Server 2022,Domain Controller,25.22,62.23,37.77,57.47,42.53,99.7946,0,Healthy
2026-02-05T00:00,2026-02-05,2026-02,NSS-MON01,Ubuntu 24.04,Monitoring Server,21.18,51.0,49.0,49.34,50.66,99.8362,0,Healthy
2026-03-18T15:00,2026-03-18,2026-03,NSS-DC01,Windows Server 2022,Domain Controller,24.34,59.56,40.44,33.35,66.65,99.9188,0,Healthy
2026-02-17T12:00,2026-02-17,2026-02,NSS-LINUX-DB01,Rocky Linux 9,Database Server,2.42,57.06,42.94,43.62,56.38,99.8982,0,Healthy
2026-07-22T20:00,2026-07-22,2026-07,NSS-DC01,Windows Server 2022,Domain Controller,25.19,51.1,48.9,71.86,28.14,99.9356,0,Healthy
2026-06-25T00:00,2026-06-25,2026-06,NSS-DC02,Windows Server 2022,Domain Controller,2.76,41.69,58.31,54.76,45.24,99.8897,0,Healthy
2026-02-07T09:00,2026-02-07,2026-02,NSS-FILE01,Windows Server 2022,File Server,21.62,59.28,40.72,42.23,57.77,99.8604,0,Healthy
2026-02-05T06:00,2026-02-05,2026-02,NSS-DC01,Windows Server 2022,Domain Controller,14.6,36.1,63.9,47.21,52.79,99.9479,0,Healthy
2026-01-23T01:00,2026-01-23,2026-01,NSS-APP01,Windows Server 2022,Application Server,15.5,33.34,66.66,51.68,48.32,99.8523,0,Healthy
2026-03-06T05:00,2026-03-06,2026-03,NSS-DC02,Windows Server 2022,Domain Controller,2.0,65.86,34.14,55.22,44.78,99.7848,0,Healthy
2026-03-26T08:00,2026-03-26,2026-03,NSS-APP01,Windows Server 2022,Application Server,12.61,58.96,41.04,74.81,25.19,99.8395,0,Healthy
2026-01-14T20:00,2026-01-14,2026-01,NSS-LINUX-DB01,Rocky Linux 9,Database Server,41.72,55.13,44.87,72.11,27.89,99.9003,0,Healthy
2026-03-21T16:00,2026-03-21,2026-03,NSS-DC01,Windows Server 2022,Domain Controller,36.34,28.9,71.1,73.27,26.73,99.8318,0,Healthy
2026-04-02T09:00,2026-04-02,2026-04,NSS-DC02,Windows Server 2022,Domain Controller,21.85,34.71,65.29,74.52,25.48,99.9027,0,Healthy
2026-03-27T09:00,2026-03-27,2026-03,NSS-LINUX-APP01,Ubuntu 24.04,Application Server,26.57,75.26,24.74,58.21,41.79,99.888,0,Healthy
2026-07-13T20:00,2026-07-13,2026-07,NSS-DC01,Windows Server 2022,Domain Controller,45.28,45.75,54.25,71.33,28.67,99.7999,0,Healthy
2026-04-21T17:00,2026-04-21,2026-04,NSS-DC02,Windows Server 2022,Domain Controller,7.98,63.54,36.46,55.68,44.32,99.8312,0,Healthy
2026-05-31T18:00,2026-05-31,2026-05,NSS-APP01,Windows Server 2022,Application Server,32.91,55.11,44.89,60.17,39.83,99.7634,0,Healthy
2026-06-16T11:00,2026-06-16,2026-06,NSS-DC01,Windows Server 2022,Domain Controller,28.63,77.1,22.9,62.38,37.62,99.9597,0,Healthy
2026-02-22T09:00,2026-02-22,2026-02,NSS-DC01,Windows Server 2022,Domain Controller,12.8,33.48,66.52,66.25,33.75,99.7773,0,Healthy
2026-07-11T11:00,2026-07-11,2026-07,NSS-DC01,Windows Server 2022,Domain Controller,12.94,65.64,34.36,57.62,42.38,99.9155,0,Healthy
2026-03-05T22:00,2026-03-05,2026-03,NSS-LINUX-DB01,Rocky Linux 9,Database Server,27.37,53.4,46.6,62.48,37.52,99.9326,0,Healthy
2026-05-15T23:00,2026-05-15,2026-05,NSS-MON01,Ubuntu 24.04,Monitoring Server,42.3,60.9,39.1,58.56,41.44,99.801,0,Healthy
2026-01-26T15:00,2026-01-26,2026-01,NSS-LINUX-DB01,Rocky Linux 9,Database Server,34.29,67.61,32.39,48.24,51.76,99.8629,0,Healthy
2026-02-05T16:00,2026-02-05,2026-02,NSS-LINUX-DB01,Rocky Linux 9,Database Server,14.45,44.63,55.37,67.07,32.93,99.9231,0,Healthy
2026-06-22T14:00,2026-06-22,2026-06,NSS-LINUX-DB01,Rocky Linux 9,Database Server,30.99,49.74,50.26,62.79,37.21,99.936,0,Healthy
2026-04-05T05:00,2026-04-05,2026-04,NSS-LINUX-DB01,Rocky Linux 9,Database Server,21.15,51.47,48.53,60.74,39.26,99.924,0,Healthy
2026-01-19T09:00,2026-01-19,2026-01,NSS-APP01,Windows Server 2022,Application Server,30.69,41.59,58.41,65.81,34.19,99.8685,0,Healthy
2026-07-16T19:00,2026-07-16,2026-07,NSS-DC02,Windows Server 2022,Domain Controller,39.07,24.68,75.32,38.63,61.37,99.8064,0,Healthy
2026-05-03T02:00,2026-05-03,2026-05,NSS-LINUX-APP01,Ubuntu 24.04,Application Server,2.0,56.4,43.6,65.83,34.17,99.9292,0,Healthy
2026-04-27T23:00,2026-04-27,2026-04,NSS-MON01,Ubuntu 24.04,Monitoring Server,12.84,37.02,62.98,61.54,38.46,99.7566,0,Healthy
2026-02-13T16:00,2026-02-13,2026-02,NSS-DC02,Windows Server 2022,Domain Controller,39.88,72.11,27.89,63.79,36.21,99.7525,0,Healthy
2026-02-28T00:00,2026-02-28,2026-02,NSS-MON01,Ubuntu 24.04,Monitoring Server,13.55,62.66,37.34,53.73,46.27,99.9865,0,Healthy
2026-03-12T12:00,2026-03-12,2026-03,NSS-LINUX-DB01,Rocky Linux 9,Database Server,44.52,40.4,59.6,41.33,58.67,99.901,0,Healthy
2026-07-02T02:00,2026-07-02,2026-07,NSS-LINUX-DB01,Rocky Linux 9,Database Server,31.58,60.61,39.39,53.31,46.69,99.8727,0,Healthy
2026-04-13T19:00,2026-04-13,2026-04,NSS-DC01,Windows Server 2022,Domain Controller,28.89,31.36,68.64,56.47,43.53,99.9838,0,Healthy
2026-06-21T05:00,2026-06-21,2026-06,NSS-LINUX-DB01,Rocky Linux 9,Database Server,23.93,68.29,31.71,50.66,49.34,99.8122,0,Healthy
2026-06-20T06:00,2026-06-20,2026-06,NSS-FILE01,Windows Server 2022,File Server,28.56,41.06,58.94,53.51,46.49,99.9835,0,Healthy
2026-06-11T10:00,2026-06-11,2026-06,NSS-MON01,Ubuntu 24.04,Monitoring Server,5.59,46.33,53.67,62.56,37.44,99.9535,0,Healthy
2026-05-13T09:00,2026-05-13,2026-05,NSS-DC02,Windows Server 2022,Domain Controller,18.47,72.55,27.45,48.03,51.97,99.9256,0,Healthy
2026-06-04T09:00,2026-06-04,2026-06,NSS-LINUX-DB01,Rocky Linux 9,Database Server,15.25,65.0,35.0,75.25,24.75,99.8251,0,Healthy
2026-07-25T03:00,2026-07-25,2026-07,NSS-FILE01,Windows Server 2022,File Server,26.04,59.8,40.2,55.38,44.62,99.8089,0,Healthy
2026-06-22T09:00,2026-06-22,2026-06,NSS-MON01,Ubuntu 24.04,Monitoring Server,43.77,65.75,34.25,69.08,30.92,99.8832,0,Healthy
2026-01-14T08:00,2026-01-14,2026-01,NSS-LINUX-APP01,Ubuntu 24.04,Application Server,25.4,43.72,56.28,66.25,33.75,99.9697,0,Healthy
2026-05-26T10:00,2026-05-26,2026-05,NSS-MON01,Ubuntu 24.04,Monitoring Server,31.49,58.8,41.2,73.89,26.11,99.9723,0,Healthy
2026-07-04T22:00,2026-07-04,2026-07,NSS-LINUX-DB01,Rocky Linux 9,Database Server,35.38,69.58,30.42,80.54,19.46,99.9487,0,Warning
2026-06-23T08:00,2026-06-23,2026-06,NSS-APP01,Windows Server 2022,Application Server,19.25,44.92,55.08,61.58,38.42,99.9772,0,Healthy
2026-01-31T11:00,2026-01-31,2026-01,NSS-LINUX-APP01,Ubuntu 24.04,Application Server,18.91,34.34,65.66,82.75,17.25,99.8487,0,Warning
2026-04-13T13:00,2026-04-13,2026-04,NSS-APP01,Windows Server 2022,Application Server,20.64,62.1,37.9,66.36,33.64,99.8535,0,Healthy
2026-05-20T09:00,2026-05-20,2026-05,NSS-DC02,Windows Server 2022,Domain Controller,44.44,71.7,28.3,58.32,41.68,99.9033,0,Healthy
2026-04-04T11:00,2026-04-04,2026-04,NSS-DC01,Windows Server 2022,Domain Controller,19.24,63.5,36.5,49.81,50.19,99.8118,0,Healthy
2026-03-24T18:00,2026-03-24,2026-03,NSS-LINUX-DB01,Rocky Linux 9,Database Server,25.2,45.33,54.67,44.12,55.88,99.8873,0,Healthy
2026-03-10T05:00,2026-03-10,2026-03,NSS-MON01,Ubuntu 24.04,Monitoring Server,21.05,62.46,37.54,60.17,39.83,99.8524,0,Healthy
2026-03-29T08:00,2026-03-29,2026-03,NSS-DC01,Windows Server 2022,Domain Controller,37.64,75.05,24.95,68.68,31.32,99.8722,0,Healthy
2026-06-24T11:00,2026-06-24,2026-06,NSS-LINUX-DB01,Rocky Linux 9,Database Server,34.94,53.65,46.35,79.23,20.77,99.9485,0,Healthy
2026-07-18T16:00,2026-07-18,2026-07,NSS-FILE01,Windows Server 2022,File Server,33.56,71.13,28.87,65.1,34.9,99.8044,0,Healthy
2026-07-28T02:00,2026-07-28,2026-07,NSS-MON01,Ubuntu 24.04,Monitoring Server,16.72,69.16,30.84,69.43,30.57,99.8208,0,Healthy
2026-07-04T13:00,2026-07-04,2026-07,NSS-APP01,Windows Server 2022,Application Server,28.93,61.32,38.68,47.97,52.03,99.8875,0,Healthy
2026-01-14T03:00,2026-01-14,2026-01,NSS-DC02,Windows Server 2022,Domain Controller,29.2,44.58,55.42,75.1,24.9,99.8194,0,Healthy
2026-06-01T19:00,2026-06-01,2026-06,NSS-LINUX-APP01,Ubuntu 24.04,Application Server,24.82,64.21,35.79,64.7,35.3,99.9246,0,Healthy
2026-02-18T00:00,2026-02-18,2026-02,NSS-LINUX-DB01,Rocky Linux 9,Database Server,29.73,68.89,31.11,52.09,47.91,99.872,0,Healthy
2026-01-06T13:00,2026-01-06,2026-01,NSS-DC01,Windows Server 2022,Domain Controller,26.01,72.32,27.68,78.54,21.46,99.9625,0,Healthy
2026-05-22T12:00,2026-05-22,2026-05,NSS-LINUX-APP01,Ubuntu 24.04,Application Server,25.82,56.49,43.51,33.51,66.49,99.857,0,Healthy
2026-07-08T05:00,2026-07-08,2026-07,NSS-DC01,Windows Server 2022,Domain Controller,15.77,52.13,47.87,56.43,43.57,99.8167,0,Healthy
2026-04-27T01:00,2026-04-27,2026-04,NSS-LINUX-APP01,Ubuntu 24.04,Application Server,16.0,45.93,54.07,54.54,45.46,99.8159,0,Healthy
2026-06-25T21:00,2026-06-25,2026-06,NSS-DC02,Windows Server 2022,Domain Controller,45.77,41.72,58.28,69.45,30.55,99.8556,0,Healthy
2026-03-26T16:00,2026-03-26,2026-03,NSS-APP01,Windows Server 2022,Application Server,16.97,20.43,79.57,54.99,45.01,99.9785,0,Healthy
2026-01-12T14:00,2026-01-12,2026-01,NSS-MON01,Ubuntu 24.04,Monitoring Server,14.46,32.2,67.8,67.27,32.73,99.9594,0,Healthy
2026-04-16T00:00,2026-04-16,2026-04,NSS-LINUX-APP01,Ubuntu 24.04,Application Server,27.13,59.09,40.91,50.03,49.97,99.7998,0,Healthy
2026-02-23T19:00,2026-02-23,2026-02,NSS-FILE01,Windows Server 2022,File Server,8.77,16.21,83.79,54.73,45.27,99.9302,0,Healthy
2026-06-24T18:00,2026-06-24,2026-06,NSS-LINUX-DB01,Rocky Linux 9,Database Server,2.0,50.32,49.68,58.59,41.41,99.8556,0,Healthy
2026-01-14T03:00,2026-01-14,2026-01,NSS-LINUX-APP01,Ubuntu 24.04,Application Server,40.57,52.52,47.48,57.83,42.17,99.8281,0,Healthy
2026-03-23T05:00,2026-03-23,2026-03,NSS-DC02,Windows Server 2022,Domain Controller,2.0,85.03,14.97,54.37,45.63,99.8414,0,Warning
2026-04-22T22:00,2026-04-22,2026-04,NSS-LINUX-APP01,Ubuntu 24.04,Application Server,48.01,59.62,40.38,63.05,36.95,99.9079,0,Healthy
